url	local_path	size_label
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL125.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL125.bedgraph.gz	93.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL125.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL125.bedgraph.gz.tbi	76.00KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL126.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL126.bedgraph.gz	92.64KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL126.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL126.bedgraph.gz.tbi	76.00KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL127.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL127.bedgraph.gz	91.91KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL127.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL127.bedgraph.gz.tbi	75.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL129.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL129.bedgraph.gz	91.42KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL129.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL129.bedgraph.gz.tbi	75.91KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL13.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL13.bedgraph.gz	92.09KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL13.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL13.bedgraph.gz.tbi	75.95KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL130.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL130.bedgraph.gz	93.44KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL130.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL130.bedgraph.gz.tbi	75.97KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL131.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL131.bedgraph.gz	90.81KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL131.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL131.bedgraph.gz.tbi	75.94KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL133.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL133.bedgraph.gz	94.15KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL133.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL133.bedgraph.gz.tbi	75.96KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL137.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL137.bedgraph.gz	78.37KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL137.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL137.bedgraph.gz.tbi	75.68KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL138.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL138.bedgraph.gz	81.98KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL138.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL138.bedgraph.gz.tbi	75.73KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL14.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL14.bedgraph.gz	91.83KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL14.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL14.bedgraph.gz.tbi	75.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL140.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL140.bedgraph.gz	80.11KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL140.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL140.bedgraph.gz.tbi	75.67KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL141.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL141.bedgraph.gz	94.42KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL141.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL141.bedgraph.gz.tbi	76.01KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL145.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL145.bedgraph.gz	91.46KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL145.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL145.bedgraph.gz.tbi	75.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL148.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL148.bedgraph.gz	86.17KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL148.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL148.bedgraph.gz.tbi	75.84KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL150.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL150.bedgraph.gz	94.62KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL150.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL150.bedgraph.gz.tbi	76.00KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL151.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL151.bedgraph.gz	94.58KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL151.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL151.bedgraph.gz.tbi	76.00KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL152.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL152.bedgraph.gz	90.32KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL152.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL152.bedgraph.gz.tbi	75.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL154.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL154.bedgraph.gz	89.06KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL154.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL154.bedgraph.gz.tbi	75.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL155.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL155.bedgraph.gz	86.50KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL155.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL155.bedgraph.gz.tbi	75.79KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL17.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL17.bedgraph.gz	94.44KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL17.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL17.bedgraph.gz.tbi	76.01KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL18.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL18.bedgraph.gz	93.86KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL18.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL18.bedgraph.gz.tbi	76.03KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL2.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL2.bedgraph.gz	93.33KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL2.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL2.bedgraph.gz.tbi	75.95KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL20.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL20.bedgraph.gz	78.86KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL20.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL20.bedgraph.gz.tbi	75.66KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL22.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL22.bedgraph.gz	94.83KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL22.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL22.bedgraph.gz.tbi	76.02KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL23.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL23.bedgraph.gz	90.72KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL23.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL23.bedgraph.gz.tbi	75.93KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL25.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL25.bedgraph.gz	94.97KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL25.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL25.bedgraph.gz.tbi	76.00KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL28.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL28.bedgraph.gz	95.11KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL28.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL28.bedgraph.gz.tbi	76.03KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL29.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL29.bedgraph.gz	91.68KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL29.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL29.bedgraph.gz.tbi	75.91KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL3.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL3.bedgraph.gz	92.05KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL3.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL3.bedgraph.gz.tbi	75.96KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL33.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL33.bedgraph.gz	87.86KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL33.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL33.bedgraph.gz.tbi	75.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL37.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL37.bedgraph.gz	92.62KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL37.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL37.bedgraph.gz.tbi	76.00KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL39.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL39.bedgraph.gz	85.24KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL39.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL39.bedgraph.gz.tbi	75.74KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL4.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL4.bedgraph.gz	90.42KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL4.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL4.bedgraph.gz.tbi	75.93KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL40.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL40.bedgraph.gz	94.89KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL40.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL40.bedgraph.gz.tbi	75.97KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL41.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL41.bedgraph.gz	91.16KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL41.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL41.bedgraph.gz.tbi	75.97KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL42.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL42.bedgraph.gz	94.09KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL42.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL42.bedgraph.gz.tbi	75.97KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL43.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL43.bedgraph.gz	94.05KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL43.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL43.bedgraph.gz.tbi	75.98KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL44.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL44.bedgraph.gz	92.63KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL44.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL44.bedgraph.gz.tbi	75.90KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL48.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL48.bedgraph.gz	87.17KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL48.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL48.bedgraph.gz.tbi	75.80KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL49.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL49.bedgraph.gz	94.48KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL49.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL49.bedgraph.gz.tbi	75.97KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL51.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL51.bedgraph.gz	93.39KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL51.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL51.bedgraph.gz.tbi	75.99KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL53.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL53.bedgraph.gz	94.02KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL53.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL53.bedgraph.gz.tbi	76.00KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL56.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL56.bedgraph.gz	92.65KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL56.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL56.bedgraph.gz.tbi	75.99KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL60.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL60.bedgraph.gz	88.87KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL60.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL60.bedgraph.gz.tbi	75.92KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL63.bedgraph.gz	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL63.bedgraph.gz	91.61KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/01_Regions/AMP_mCG_bed/CIMBL63.bedgraph.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/01_regions/AMP_mCG_bed/CIMBL63.bedgraph.gz.tbi	75.94KB
